,pcode,usercount,week_weekend_ratio,userdaycount_mean,userdaycount_median,tripcount_mean,tripcount_median,tripcount_sum
379,20380,4,2.4916666666666667,9.75,5.0,18.0,10.5,72
380,20500,33,3.278290706017842,15.818181818181818,11.0,27.848484848484848,19.0,919
381,20520,9,14.782147124082607,27.666666666666668,17.0,43.22222222222222,25.0,389
382,20540,27,3.815930427838925,14.25925925925926,5.0,25.48148148148148,10.0,688
383,20610,1,2.6,92.0,92.0,165.0,165.0,165
384,20660,1,5.2,13.0,13.0,14.0,14.0,14
385,20700,11,5.711646885809565,13.727272727272727,5.0,24.545454545454547,11.0,270
386,20720,3,1.1507142857142858,25.333333333333332,21.0,65.66666666666667,59.0,197
387,20740,3,6.666666666666667,3.6666666666666665,4.0,6.666666666666667,9.0,20
388,20760,2,75.5,51.0,51.0,75.5,75.5,151
389,20780,5,39.413333333333334,24.4,28.0,46.6,41.0,233
390,20810,15,7.885396825396826,18.266666666666666,13.0,29.0,20.0,435
391,20880,3,2.32,10.666666666666666,3.0,23.0,11.0,69
392,20900,10,7.677823129251701,16.0,4.0,33.1,6.0,331
393,21100,3,9.777777777777777,17.333333333333332,4.0,32.0,20.0,96
394,21110,5,5.934666666666667,8.6,9.0,17.0,13.0,85
395,21120,3,9.0,6.0,2.0,9.0,3.0,27
396,21140,2,10.0,7.5,7.5,10.0,10.0,20
397,21200,2,5.819999999999999,13.5,13.5,20.5,20.5,41
398,21220,1,6.0,30.0,30.0,48.0,48.0,48
399,21230,1,18.0,6.0,6.0,18.0,18.0,18
400,21250,1,1.0,1.0,1.0,1.0,1.0,1
401,21260,3,46.87536231884058,28.333333333333332,41.0,66.33333333333333,59.0,199
402,21350,2,46.5,34.0,34.0,46.5,46.5,93
403,21380,1,6.0,2.0,2.0,6.0,6.0,6
404,21410,1,6.0,6.0,6.0,6.0,6.0,6
405,21420,2,0.8500000000000001,2.5,2.5,8.0,8.0,16
406,21500,4,3.485,5.75,7.0,8.0,9.0,32
407,21510,1,1.2,4.0,4.0,8.0,8.0,8
408,21600,7,7.695798319327731,7.428571428571429,2.0,15.285714285714286,9.0,107
409,21610,2,2.0,2.0,2.0,2.0,2.0,4
410,21620,2,24.0,18.5,18.5,24.0,24.0,48
411,21740,1,1.022222222222222,8.0,8.0,32.0,32.0,32
412,21800,1,0.96,26.0,26.0,34.0,34.0,34
413,22100,2,4.5,2.0,2.0,4.5,4.5,9
414,23500,2,0.275,4.0,4.0,7.5,7.5,15
415,23800,1,0.2,2.0,2.0,3.0,3.0,3
416,24100,2,7.5,1.0,1.0,7.5,7.5,15
417,24130,2,9.0,6.0,6.0,9.0,9.0,18
418,24240,4,32.75,29.0,27.5,46.5,46.5,186
419,24260,2,27.766666666666666,23.0,23.0,38.0,38.0,76
420,24280,4,23.900269905533065,32.25,31.0,57.5,67.5,230
421,24800,2,2.0,1.0,1.0,2.0,2.0,4
422,24910,3,7.3999999999999995,9.666666666666666,13.0,12.333333333333334,17.0,37
423,25190,3,8.333333333333334,26.666666666666668,2.0,61.666666666666664,7.0,185
424,25250,2,46.0,31.5,31.5,46.0,46.0,92
425,25390,1,14.0,1.0,1.0,14.0,14.0,14
426,25410,1,2.0,2.0,2.0,2.0,2.0,2
427,25500,1,8.0,2.0,2.0,8.0,8.0,8
428,25570,1,0.7555555555555555,41.0,41.0,78.0,78.0,78
429,25700,1,1.5794871794871794,97.0,97.0,193.0,193.0,193
430,25870,1,1.0,1.0,1.0,1.0,1.0,1
431,26100,8,1.6353508771929826,9.625,5.5,17.5,12.0,140
432,26200,1,6.0,3.0,3.0,6.0,6.0,6
433,26410,1,84.0,60.0,60.0,84.0,84.0,84
434,26660,2,1.1333333333333333,8.5,8.5,16.0,16.0,32
435,26910,1,1.968,77.0,77.0,148.0,148.0,148
436,27100,1,3.0,1.0,1.0,3.0,3.0,3
437,27510,1,0.9333333333333332,6.0,6.0,10.0,10.0,10
438,27650,1,4.8,8.0,8.0,13.0,13.0,13
439,27710,1,3.0,3.0,3.0,3.0,3.0,3
440,27910,1,9.0,1.0,1.0,9.0,9.0,9
441,28100,4,1.7181818181818183,7.75,4.5,23.0,13.5,92
442,28120,1,7.0,25.0,25.0,37.0,37.0,37
443,28130,7,1.398095238095238,7.428571428571429,7.0,14.285714285714286,15.0,100
444,28330,1,2.0,1.0,1.0,2.0,2.0,2
445,28400,2,12.1,2.0,2.0,15.0,15.0,30
446,28540,1,0.85,13.0,13.0,50.0,50.0,50
447,28600,2,4.8,5.5,5.5,9.5,9.5,19
448,28610,3,5.666666666666667,4.0,1.0,5.666666666666667,2.0,17
449,28660,1,14.0,3.0,3.0,14.0,14.0,14
450,28760,1,4.0,1.0,1.0,4.0,4.0,4
451,29250,1,5.0,2.0,2.0,5.0,5.0,5
452,29340,2,12.051851851851852,11.0,11.0,29.0,29.0,58
453,29570,2,3.0,1.0,1.0,3.0,3.0,6
454,29630,1,0.2,2.0,2.0,3.0,3.0,3
455,29900,1,6.0,1.0,1.0,6.0,6.0,6
456,30300,1,3.0,2.0,2.0,3.0,3.0,3
457,30420,2,2.6,4.5,4.5,7.5,7.5,15
458,31380,1,13.0,9.0,9.0,13.0,13.0,13
459,31400,2,9.0,5.5,5.5,9.0,9.0,18
460,31460,1,5.7,33.0,33.0,61.0,61.0,61
461,31600,1,42.0,27.0,27.0,42.0,42.0,42
462,31640,1,1.0,1.0,1.0,1.0,1.0,1
463,31720,1,61.0,30.0,30.0,61.0,61.0,61
464,31760,1,4.0,3.0,3.0,4.0,4.0,4
465,32200,1,1.0,1.0,1.0,1.0,1.0,1
466,32800,2,8.0,4.0,4.0,8.0,8.0,16
467,33100,39,8.324004186309086,16.102564102564102,7.0,31.0,13.0,1209
468,33180,6,6.20925925925926,11.166666666666666,2.0,20.0,14.0,120
469,33200,16,2.5539331473608318,23.1875,22.5,46.125,33.0,738
470,33210,15,5.355579975579976,14.466666666666667,9.0,25.2,15.0,378
471,33230,11,22.66727272727273,17.181818181818183,9.0,32.0,16.0,352
472,33240,1,23.0,14.0,14.0,23.0,23.0,23
473,33250,6,13.319047619047618,14.5,12.0,22.5,18.0,135
474,33270,5,3.6895571095571094,16.0,8.0,39.4,18.0,197
475,33300,3,0.85,6.0,7.0,9.333333333333334,12.0,28
476,33310,3,8.0,2.6666666666666665,1.0,8.0,11.0,24
477,33340,2,5.5285714285714285,4.0,4.0,13.5,13.5,27
478,33400,4,3.4171717171717173,7.25,6.0,16.75,15.0,67
479,33420,1,1.8,6.0,6.0,11.0,11.0,11
480,33430,1,7.0,5.0,5.0,7.0,7.0,7
481,33450,1,58.0,25.0,25.0,58.0,58.0,58
482,33470,3,8.333333333333334,4.666666666666667,4.0,8.333333333333334,5.0,25
483,33480,4,2.75,1.25,1.0,2.75,2.5,11
484,33500,30,11.016744107744106,16.066666666666666,11.5,27.866666666666667,17.5,836
485,33520,2,4.5,2.0,2.0,4.5,4.5,9
486,33530,2,7.5,3.0,3.0,7.5,7.5,15
487,33540,23,5.364393022909647,15.0,6.0,24.869565217391305,15.0,572
488,33560,6,1.78078431372549,16.5,1.5,27.5,3.0,165
489,33580,7,20.771428571428572,22.857142857142858,28.0,35.285714285714285,39.0,247
490,33610,1,60.0,42.0,42.0,60.0,60.0,60
491,33680,1,10.0,1.0,1.0,10.0,10.0,10
492,33700,4,4.0115384615384615,5.75,1.0,15.5,6.5,62
493,33710,7,5.897142857142858,5.142857142857143,2.0,12.857142857142858,9.0,90
494,33720,21,9.689981447124305,13.666666666666666,9.0,23.285714285714285,13.0,489
495,33800,8,1.8670634920634919,8.625,3.5,19.25,7.0,154
496,33820,9,5.216666666666667,8.666666666666666,3.0,14.222222222222221,9.0,128
497,33840,3,2.9790476190476194,8.666666666666666,5.0,20.0,22.0,60
498,33870,2,3.3909090909090907,25.5,25.5,35.5,35.5,71
499,33880,5,2.956078431372549,10.8,9.0,22.8,16.0,114
500,33900,10,1.7864392324093816,10.4,3.0,23.4,6.0,234
501,33950,7,27.16923076923077,16.571428571428573,3.0,29.857142857142858,18.0,209
502,33960,6,13.755555555555555,8.833333333333334,7.5,16.833333333333332,12.5,101
503,34110,1,7.8,41.0,41.0,82.0,82.0,82
504,34180,1,4.0,2.0,2.0,4.0,4.0,4
505,34800,1,14.0,13.0,13.0,14.0,14.0,14
506,35100,1,8.0,1.0,1.0,8.0,8.0,8
507,35300,1,2.0,1.0,1.0,2.0,2.0,2
508,35600,1,4.0,1.0,1.0,4.0,4.0,4
509,36100,1,18.0,1.0,1.0,18.0,18.0,18
510,36110,2,3.025,2.0,2.0,7.5,7.5,15
511,36220,2,11.5,1.5,1.5,11.5,11.5,23
512,36240,2,0.48444444444444446,7.0,7.0,21.0,21.0,42
513,36280,1,5.6,11.0,11.0,15.0,15.0,15
514,37100,1,13.0,8.0,8.0,13.0,13.0,13
515,37120,3,20.733333333333334,8.333333333333334,2.0,21.666666666666668,19.0,65
516,37130,1,2.0,22.0,22.0,36.0,36.0,36
517,37200,2,4.966666666666667,16.5,16.5,34.5,34.5,69
518,37500,2,14.0,9.0,9.0,14.0,14.0,28
519,37550,2,1.5,1.0,1.0,1.5,1.5,3
520,37560,1,0.7333333333333334,9.0,9.0,17.0,17.0,17
521,37600,3,2.977777777777778,6.666666666666667,4.0,11.333333333333334,7.0,34
522,37630,2,2.0,1.0,1.0,2.0,2.0,4
523,37800,1,36.0,24.0,24.0,36.0,36.0,36
524,37830,6,16.295897435897434,34.666666666666664,29.0,55.5,39.5,333
525,38200,2,0.8,1.5,1.5,5.5,5.5,11
526,38600,1,4.0,2.0,2.0,4.0,4.0,4
527,38700,1,6.0,1.0,1.0,6.0,6.0,6
528,38800,1,2.0,1.0,1.0,2.0,2.0,2
529,39200,1,2.0,1.0,1.0,2.0,2.0,2
530,39530,1,0.8,2.0,2.0,3.0,3.0,3
531,39700,1,8.0,1.0,1.0,8.0,8.0,8
532,39930,2,2.0,4.0,4.0,4.0,4.0,8
533,40100,32,2.5629066650941654,14.625,8.0,30.78125,20.0,985
534,40200,4,1.4194444444444443,14.0,5.5,32.25,11.5,129
535,40250,4,7.65,6.75,6.0,11.75,11.5,47
536,40270,2,8.0,1.5,1.5,8.0,8.0,16
537,40320,1,0.26666666666666666,2.0,2.0,5.0,5.0,5
538,40400,2,0.9096774193548388,10.5,10.5,26.5,26.5,53
539,40500,2,3.3,2.0,2.0,9.5,9.5,19
540,40520,13,4.845421245421245,9.692307692307692,5.0,18.384615384615383,16.0,239
541,40530,4,7.62,7.25,4.0,12.0,11.0,48
542,40600,2,0.85,3.0,3.0,6.0,6.0,12
543,40630,2,3.4,7.0,7.0,16.0,16.0,32
544,40700,10,1.2720960008717446,9.3,9.0,17.7,16.0,177
545,40740,9,2.9734680134680134,12.555555555555555,7.0,22.444444444444443,17.0,202
546,40800,2,1.2,2.0,2.0,5.0,5.0,10
547,40820,1,21.0,2.0,2.0,21.0,21.0,21
548,40900,2,13.0,6.5,6.5,13.0,13.0,26
549,40930,1,0.8800000000000001,12.0,12.0,16.0,16.0,16
550,40950,2,1.3666666666666667,4.0,4.0,9.0,9.0,18
551,41230,1,1.0,1.0,1.0,1.0,1.0,1
552,41310,1,1.0,1.0,1.0,1.0,1.0,1
553,41500,1,6.0,4.0,4.0,6.0,6.0,6
554,41550,1,1.1111111111111112,22.0,22.0,34.0,34.0,34
555,41770,1,3.0,1.0,1.0,3.0,3.0,3
556,42100,2,2.857142857142857,10.0,10.0,20.5,20.5,41
557,42850,1,16.0,14.0,14.0,16.0,16.0,16
558,43130,1,4.0,1.0,1.0,4.0,4.0,4
559,43500,1,19.0,10.0,10.0,19.0,19.0,19
560,43700,1,2.0,1.0,1.0,2.0,2.0,2
561,44100,1,6.0,3.0,3.0,6.0,6.0,6
562,44150,1,9.0,1.0,1.0,9.0,9.0,9
563,45100,5,3.453333333333334,4.4,2.0,12.4,12.0,62
564,45120,1,90.0,56.0,56.0,90.0,90.0,90
565,45130,2,2.275,16.5,16.5,21.0,21.0,42
566,45150,2,0.84,10.5,10.5,19.0,19.0,38
567,45160,1,0.7529411764705882,24.0,24.0,49.0,49.0,49
568,45200,7,14.859001161440188,20.142857142857142,11.0,42.714285714285715,27.0,299
569,45360,3,36.333333333333336,19.0,2.0,36.333333333333336,18.0,109
570,45610,3,5.666666666666667,1.0,1.0,5.666666666666667,3.0,17
571,45700,1,12.0,11.0,11.0,12.0,12.0,12
572,45740,1,1.3199999999999998,34.0,34.0,43.0,43.0,43
573,45810,1,2.0,1.0,1.0,2.0,2.0,2
574,46800,1,0.9230769230769232,26.0,26.0,43.0,43.0,43
575,46900,1,2.0,1.0,1.0,2.0,2.0,2
576,47400,2,3.1,4.0,4.0,6.0,6.0,12
577,47710,1,0.4,6.0,6.0,10.0,10.0,10
578,48100,7,3.7666213151927437,14.857142857142858,11.0,25.571428571428573,25.0,179
579,48130,1,12.0,5.0,5.0,12.0,12.0,12
580,48200,3,1.2333333333333334,11.666666666666666,14.0,17.666666666666668,17.0,53
581,48220,3,24.284444444444446,21.0,12.0,45.333333333333336,36.0,136
582,48310,2,12.177777777777777,10.5,10.5,29.0,29.0,58
583,48410,1,2.0,1.0,1.0,2.0,2.0,2
584,48600,3,15.20952380952381,17.0,15.0,33.0,25.0,99
585,48710,2,5.0,1.0,1.0,5.0,5.0,10
586,48900,1,1.2,3.0,3.0,4.0,4.0,4
587,48930,4,2.075,1.75,1.5,3.75,3.0,15
588,49220,1,0.5333333333333333,5.0,5.0,7.0,7.0,7
589,49400,4,4.75,1.5,1.0,4.75,3.0,19
590,49460,1,2.0,1.0,1.0,2.0,2.0,2
591,49480,1,4.0,1.0,1.0,4.0,4.0,4
592,49900,2,2.0,2.0,2.0,2.0,2.0,4
593,50100,4,1.3666666666666667,3.5,3.5,5.25,4.5,21
594,50130,1,21.6,28.0,28.0,55.0,55.0,55
595,50160,1,0.4,2.0,2.0,4.0,4.0,4
596,50170,1,10.0,5.0,5.0,10.0,10.0,10
597,50970,2,0.7555555555555554,12.5,12.5,26.0,26.0,52
598,51360,1,33.0,20.0,20.0,33.0,33.0,33
599,51900,1,1.3714285714285714,17.0,17.0,31.0,31.0,31
600,53100,9,1.7259259259259256,3.0,2.0,5.555555555555555,5.0,50
601,53130,1,3.0,2.0,2.0,3.0,3.0,3
602,53300,1,9.4,30.0,30.0,49.0,49.0,49
603,53400,1,0.1111111111111111,11.0,11.0,23.0,23.0,23
604,53500,3,3.546666666666667,7.666666666666667,6.0,18.0,10.0,54
605,53550,1,3.2,13.0,13.0,18.0,18.0,18
606,53600,3,3.0444444444444443,2.6666666666666665,3.0,4.333333333333333,4.0,13
607,53810,5,1.005324414715719,13.8,11.0,25.0,24.0,125
608,53850,5,3.737777777777777,26.8,11.0,42.0,14.0,210
609,53900,1,0.9,6.0,6.0,13.0,13.0,13
610,53920,3,0.34755555555555556,13.0,2.0,32.0,20.0,96
611,55100,4,1.9591503267973855,16.0,16.5,57.0,27.5,228
612,55120,1,0.4387096774193549,23.0,23.0,65.0,65.0,65
613,55300,1,2.1333333333333333,6.0,6.0,19.0,19.0,19
614,55400,2,0.6166666666666667,6.5,6.5,9.0,9.0,18
615,55420,1,9.466666666666667,43.0,43.0,74.0,74.0,74
616,56100,1,1.4352941176470588,47.0,47.0,78.0,78.0,78
617,56120,1,0.6,3.0,3.0,5.0,5.0,5
618,57100,2,2.05,5.0,5.0,9.0,9.0,18
619,57170,1,3.0,2.0,2.0,3.0,3.0,3
620,57510,1,2.0,1.0,1.0,2.0,2.0,2
621,57710,1,2.0,4.0,4.0,6.0,6.0,6
622,58200,1,1.3241379310344827,41.0,41.0,125.0,125.0,125
623,58910,1,8.0,1.0,1.0,8.0,8.0,8
624,59510,1,1.0,1.0,1.0,1.0,1.0,1
625,60100,5,1.4533333333333336,4.4,2.0,12.8,15.0,64
626,60120,1,2.9,19.0,19.0,33.0,33.0,33
627,60150,1,5.0,1.0,1.0,5.0,5.0,5
628,60200,1,2.0,1.0,1.0,2.0,2.0,2
629,60320,3,4.140740740740741,14.0,4.0,27.0,11.0,81
630,60420,1,1.0,1.0,1.0,1.0,1.0,1
631,60510,2,4.5,1.0,1.0,4.5,4.5,9
632,60550,1,7.0,3.0,3.0,7.0,7.0,7
633,60800,2,3.5,3.0,3.0,3.5,3.5,7
634,61160,1,10.0,1.0,1.0,10.0,10.0,10
635,61450,1,1.0,1.0,1.0,1.0,1.0,1
636,61600,4,2.466666666666667,5.0,2.0,7.0,3.0,28
637,61800,1,0.24,4.0,4.0,8.0,8.0,8
638,62100,6,3.266666666666666,3.5,4.5,8.0,8.5,48
639,62200,2,2.0,1.0,1.0,2.0,2.0,4
640,62950,1,0.6909090909090909,31.0,31.0,60.0,60.0,60
641,63300,1,4.0,1.0,1.0,4.0,4.0,4
642,63400,1,1.2,6.0,6.0,12.0,12.0,12
643,63700,1,0.9,60.0,60.0,91.0,91.0,91
644,64250,1,7.0,2.0,2.0,7.0,7.0,7
645,65100,25,3.6604659259512755,22.2,16.0,36.52,23.0,913
646,65170,1,0.981818181818182,17.0,17.0,38.0,38.0,38
647,65200,5,1.2590904977375565,45.8,29.0,86.0,33.0,430
648,65320,2,1.6285714285714286,10.0,10.0,15.5,15.5,31
649,65350,3,2.9111111111111114,3.0,2.0,8.666666666666666,7.0,26
650,65380,1,1.0,1.0,1.0,1.0,1.0,1
651,65610,2,2.8,2.5,2.5,5.0,5.0,10
652,66330,1,12.0,1.0,1.0,12.0,12.0,12
653,66400,1,1.7565217391304346,61.0,61.0,124.0,124.0,124
654,66450,1,8.0,4.0,4.0,8.0,8.0,8
655,67100,2,1.3411764705882352,35.0,35.0,59.0,59.0,118
656,67200,3,2.111111111111111,2.0,1.0,5.666666666666667,3.0,17
657,67300,3,2.3743589743589744,3.3333333333333335,3.0,8.0,6.0,24
658,67700,1,0.26666666666666666,9.0,9.0,15.0,15.0,15
659,68100,1,1.3142857142857145,22.0,22.0,30.0,30.0,30
660,68410,1,0.5333333333333333,2.0,2.0,7.0,7.0,7
661,68600,1,2.0,1.0,1.0,2.0,2.0,2
662,68810,3,19.0,2.3333333333333335,3.0,19.0,23.0,57
663,69100,1,2.0,5.0,5.0,6.0,6.0,6
664,69730,1,1.0,1.0,1.0,1.0,1.0,1
665,70100,9,2.4317344384011053,26.555555555555557,25.0,46.111111111111114,48.0,415
666,70110,3,3.415873015873016,5.0,3.0,14.666666666666666,8.0,44
667,70150,1,0.9142857142857144,64.0,64.0,138.0,138.0,138
668,70200,5,2.183157894736842,12.2,5.0,19.4,7.0,97
669,70260,1,2.4,6.0,6.0,14.0,14.0,14
670,70300,1,0.631578947368421,27.0,27.0,49.0,49.0,49
671,70500,5,5.191428571428571,12.4,6.0,22.4,10.0,112
672,70600,10,3.1621631469979294,14.4,12.5,33.2,29.0,332
673,70620,2,6.5,2.5,2.5,6.5,6.5,13
674,70700,2,3.5,2.0,2.0,3.5,3.5,7
675,70780,2,10.58,10.5,10.5,17.5,17.5,35
676,70800,1,14.0,3.0,3.0,14.0,14.0,14
677,70820,8,3.1875,1.25,1.0,6.5,2.5,52
678,70840,3,1.7271794871794872,17.666666666666668,12.0,33.666666666666664,30.0,101
679,70900,2,9.7,2.0,2.0,11.5,11.5,23
680,71310,1,4.0,1.0,1.0,4.0,4.0,4
681,71490,1,6.0,2.0,2.0,6.0,6.0,6
682,71570,1,2.8,4.0,4.0,8.0,8.0,8
683,71800,2,0.888235294117647,17.5,17.5,25.5,25.5,51
684,73100,2,0.9424242424242424,21.5,21.5,53.5,53.5,107
685,73310,1,0.9090909090909092,23.0,23.0,36.0,36.0,36
686,74100,1,0.8608695652173913,83.0,83.0,145.0,145.0,145
687,74120,1,0.7157894736842105,25.0,25.0,53.0,53.0,53
688,74130,1,13.0,2.0,2.0,13.0,13.0,13
689,74250,1,0.4,3.0,3.0,18.0,18.0,18
690,74300,1,1.2,3.0,3.0,4.0,4.0,4
691,74700,1,0.8,11.0,11.0,15.0,15.0,15
692,76850,2,14.0,4.0,4.0,14.0,14.0,28
693,78200,1,0.3333333333333333,4.0,4.0,11.0,11.0,11
694,78500,1,3.0,1.0,1.0,3.0,3.0,3
695,79100,3,0.6427868427868427,27.333333333333332,24.0,55.666666666666664,41.0,167
696,79600,2,1.5,1.0,1.0,1.5,1.5,3
697,79810,1,0.32,4.0,4.0,18.0,18.0,18
698,79940,1,0.4,4.0,4.0,16.0,16.0,16
699,80100,8,4.798046071575484,28.0,19.0,64.75,25.5,518
700,80110,5,4.791304347826086,7.8,2.0,20.2,7.0,101
701,80130,3,4.6000000000000005,6.333333333333333,8.0,9.0,10.0,27
702,80140,1,7.6,15.0,15.0,40.0,40.0,40
703,80160,3,3.0,9.666666666666666,7.0,16.0,10.0,48
704,80170,1,3.0,3.0,3.0,3.0,3.0,3
705,80200,3,5.8,4.333333333333333,2.0,7.0,4.0,21
706,80220,7,3.471428571428571,5.714285714285714,3.0,11.428571428571429,7.0,80
707,80230,1,3.6,9.0,9.0,10.0,10.0,10
708,80400,1,1.0,1.0,1.0,1.0,1.0,1
709,81260,1,2.0,1.0,1.0,2.0,2.0,2
710,81280,1,0.4320000000000001,23.0,23.0,52.0,52.0,52
711,81820,1,1.657142857142857,22.0,22.0,36.0,36.0,36
712,82220,2,3.5,1.0,1.0,3.5,3.5,7
713,82500,3,0.7289760348583879,9.333333333333334,2.0,24.333333333333332,14.0,73
714,83130,1,0.35,2.0,2.0,30.0,30.0,30
715,83460,1,15.0,2.0,2.0,15.0,15.0,15
716,83960,1,1.8,26.0,26.0,44.0,44.0,44
717,84100,3,4.651851851851852,16.0,23.0,31.666666666666668,35.0,95
718,85100,2,4.6,2.5,2.5,7.5,7.5,15
719,85470,1,0.6,4.0,4.0,5.0,5.0,5
720,86100,2,3.0,1.0,1.0,3.0,3.0,6
721,86300,1,0.2,2.0,2.0,6.0,6.0,6
722,86600,1,5.0,2.0,2.0,5.0,5.0,5
723,86800,1,8.0,1.0,1.0,8.0,8.0,8
724,87100,4,5.675,2.75,3.0,8.25,8.0,33
725,87150,1,1.0,1.0,1.0,1.0,1.0,1
726,87500,1,0.25,3.0,3.0,13.0,13.0,13
727,87700,2,5.0,2.0,2.0,5.0,5.0,10
728,87950,1,12.0,3.0,3.0,12.0,12.0,12
729,88200,1,6.0,3.0,3.0,6.0,6.0,6
730,88600,1,2.0,1.0,1.0,2.0,2.0,2
731,88610,2,8.4,7.0,7.0,12.5,12.5,25
732,88900,3,11.666666666666666,3.3333333333333335,1.0,11.666666666666666,3.0,35
733,90100,19,3.007259376511454,14.894736842105264,11.0,26.894736842105264,18.0,511
734,90120,7,1.0510741138560689,23.857142857142858,24.0,35.285714285714285,36.0,247
735,90130,7,6.689795918367346,4.571428571428571,2.0,12.571428571428571,11.0,88
736,90140,1,0.6666666666666666,7.0,7.0,8.0,8.0,8
737,90150,3,5.681481481481481,11.333333333333334,1.0,23.333333333333332,13.0,70
738,90230,7,2.6462585034013606,3.2857142857142856,2.0,8.0,4.0,56
739,90240,3,1.3212121212121213,23.666666666666668,3.0,44.666666666666664,3.0,134
740,90250,3,0.7999999999999999,1.3333333333333333,1.0,2.0,1.0,6
741,90310,1,1.44,11.0,11.0,23.0,23.0,23
742,90400,1,1.2,3.0,3.0,4.0,4.0,4
743,90410,1,4.0,1.0,1.0,4.0,4.0,4
744,90420,2,2.6,9.0,9.0,14.0,14.0,28
745,90440,2,0.3769230769230769,5.5,5.5,17.0,17.0,34
746,90450,1,2.4,6.0,6.0,7.0,7.0,7
747,90460,2,2.8666666666666667,26.5,26.5,58.0,58.0,116
748,90480,1,7.0,2.0,2.0,7.0,7.0,7
749,90500,11,3.5104084321475626,5.2727272727272725,3.0,10.727272727272727,8.0,118
750,90510,3,4.383333333333334,3.3333333333333335,4.0,8.0,9.0,24
751,90520,2,0.5499999999999999,5.0,5.0,22.0,22.0,44
752,90530,5,2.2511515151515153,10.8,4.0,23.8,4.0,119
753,90540,6,6.8999999999999995,3.5,2.0,11.166666666666666,13.0,67
754,90550,4,1.9000000000000001,3.5,2.5,9.25,7.5,37
755,90570,7,5.764285714285714,5.857142857142857,3.0,10.142857142857142,8.0,71
756,90580,2,1.2142857142857144,21.5,21.5,39.5,39.5,79
757,90630,1,4.0,1.0,1.0,4.0,4.0,4
758,90650,6,4.251322751322751,12.666666666666666,8.0,26.166666666666668,16.5,157
759,90800,4,0.44999999999999996,2.5,2.0,7.25,6.5,29
760,90810,1,2.0,1.0,1.0,2.0,2.0,2
761,90820,1,12.0,1.0,1.0,12.0,12.0,12
762,90830,5,4.525714285714286,2.8,2.0,8.0,5.0,40
763,90940,1,1.0,1.0,1.0,1.0,1.0,1
764,91300,2,7.0,2.5,2.5,7.0,7.0,14
765,91430,1,5.0,2.0,2.0,5.0,5.0,5
766,91500,1,3.0,2.0,2.0,3.0,3.0,3
767,91800,1,0.2,2.0,2.0,9.0,9.0,9
768,91900,1,1.1,6.0,6.0,15.0,15.0,15
769,91930,1,1.0,1.0,1.0,1.0,1.0,1
770,92100,2,0.3666666666666667,4.5,4.5,5.0,5.0,10
771,92260,1,0.2838709677419355,27.0,27.0,53.0,53.0,53
772,93600,2,3.333333333333333,17.5,17.5,25.0,25.0,50
773,93830,2,2.75,5.5,5.5,12.0,12.0,24
774,94100,1,1.0,1.0,1.0,1.0,1.0,1
775,95300,1,6.0,1.0,1.0,6.0,6.0,6
776,95400,1,11.0,3.0,3.0,11.0,11.0,11
777,95420,1,1.4,8.0,8.0,9.0,9.0,9
778,95460,1,6.0,1.0,1.0,6.0,6.0,6
779,95500,1,8.0,2.0,2.0,8.0,8.0,8
780,95600,2,4.0,1.5,1.5,4.0,4.0,8
781,95700,2,13.0,9.0,9.0,13.0,13.0,26
782,95900,2,1.426923076923077,41.0,41.0,127.5,127.5,255
783,95970,1,6.0,1.0,1.0,6.0,6.0,6
784,96100,5,6.100952380952381,14.8,8.0,28.8,20.0,144
785,96200,3,0.641045751633987,12.333333333333334,14.0,26.0,22.0,78
786,96300,4,1.5525845410628019,28.25,26.0,47.25,46.0,189
787,96400,1,0.4,3.0,3.0,4.0,4.0,4
788,96440,2,1.44,10.0,10.0,19.0,19.0,38
789,96500,1,8.0,1.0,1.0,8.0,8.0,8
790,96800,1,1.6,3.0,3.0,10.0,10.0,10
791,96900,5,1.331234632034632,23.4,12.0,50.4,31.0,252
792,99470,1,2.4,9.0,9.0,14.0,14.0,14
793,99555,2,1.9033898305084747,49.5,49.5,90.5,90.5,181
794,99560,1,1.0,1.0,1.0,1.0,1.0,1
795,99600,1,1.5096774193548386,73.0,73.0,148.0,148.0,148
796,99910,1,0.4,5.0,5.0,12.0,12.0,12
